wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,camera_intensity_ms,camera_disparity_ms,yolo_node_ms,yolo_infer_ms,yolo_queue_ms,depth_node_ms,depth_crop_ms,depth_distance_ms,depth_publish_ms,safety_node_ms,safety_eval_ms,safety_publish_ms,total_system_latency_ms
2026-04-24T15:42:18.625,1777034538.625939,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=31/33376 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,10.02,7.51,0.00,6.06,1371.56,33.17,33.17,6.16,160.12,158.89,658.38,5.68,0.21,0.49,4.85,0.17,0.00,0.10,199.15
2026-04-24T15:42:18.726,1777034538.726120,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=31/33376 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,10.01,6.01,0.00,6.06,1371.56,32.71,32.71,6.16,160.12,158.89,658.38,5.68,0.21,0.49,4.85,0.17,0.00,0.10,198.68
2026-04-24T15:42:18.827,1777034538.827041,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=31/33376 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,9.99,6.66,0.00,6.06,1371.56,33.26,33.26,6.16,159.55,158.10,520.76,5.68,0.21,0.49,4.85,0.17,0.00,0.10,198.67
2026-04-24T15:42:18.927,1777034538.927908,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=31/33376 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,9.98,5.70,0.00,6.06,1371.56,34.99,34.99,6.16,159.55,158.10,520.76,5.68,0.21,0.49,4.85,0.17,0.00,0.10,200.39
2026-04-24T15:42:19.026,1777034539.026396,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=31/33376 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,10.00,6.25,0.00,6.06,1371.56,45.35,45.35,6.16,159.78,156.95,640.96,5.68,0.21,0.49,4.85,0.17,0.00,0.10,210.97
2026-04-24T15:42:19.126,1777034539.126498,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=31/33376 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,10.00,6.67,0.00,6.06,1371.56,28.06,28.06,6.16,151.93,150.26,758.19,5.68,0.21,0.49,4.85,0.17,0.00,0.10,185.84
2026-04-24T15:42:19.226,1777034539.226114,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=31/33376 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,10.00,6.00,0.00,6.06,1371.56,51.45,51.45,6.16,151.93,150.26,758.19,5.68,0.21,0.49,4.85,0.17,0.00,0.10,209.23
2026-04-24T15:42:19.329,1777034539.329601,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=31/33376 | roi_mode=full,SAFE (z=1.68m),0,0,1,0,"[{""cx"":632.77,""cy"":445.16,""w"":40.06,""h"":80.17,""x1"":306,""y1"":203,""x2"":326,""y2"":243,""conf"":0.4948,""depth_m"":null,""depth_valid"":false}]",0.4948,632.77,445.16,40.06,80.17,,0.00,9.97,6.35,0.00,6.06,1371.56,54.64,54.64,6.16,112.37,110.78,803.94,5.68,0.21,0.49,4.85,0.17,0.00,0.10,172.86
2026-04-24T15:42:19.426,1777034539.426134,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=31/33376 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,10.36,10.36,0.00,6.06,1371.56,38.67,38.67,6.16,125.29,123.98,875.61,5.68,0.21,0.49,4.85,0.17,0.00,0.10,169.82
2026-04-24T15:42:19.526,1777034539.526185,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,5.09,10.17,10.17,5.09,1051.56,1070.83,5.49,31.31,5.49,159.70,158.35,875.61,0.64,0.00,0.00,0.55,4.47,0.00,1.46,170.31
2026-04-24T15:42:19.636,1777034539.636455,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,3.26,9.78,6.52,3.26,1051.56,1070.83,34.16,34.16,5.49,159.70,158.35,1010.05,0.64,0.00,0.00,0.55,4.47,0.00,1.46,198.97
2026-04-24T15:42:19.726,1777034539.726220,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,2.52,10.09,7.56,2.52,1051.56,1070.83,32.23,32.23,5.49,168.65,165.71,1041.28,0.64,0.00,0.00,0.55,4.47,0.00,1.46,205.99
2026-04-24T15:42:19.826,1777034539.826079,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,2.01,10.07,6.04,2.01,1051.56,1070.83,40.39,40.39,5.49,168.65,165.71,1041.28,0.64,0.00,0.00,0.55,4.47,0.00,1.46,214.16
2026-04-24T15:42:19.926,1777034539.926129,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,1.68,10.06,6.71,1.68,1051.56,1070.83,45.10,45.10,5.49,163.29,162.08,949.99,0.64,0.00,0.00,0.55,4.47,0.00,1.46,213.51
2026-04-24T15:42:20.026,1777034540.026367,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,1.44,10.05,7.18,1.44,1051.56,1070.83,47.96,47.96,5.49,141.33,140.01,912.71,0.64,0.00,0.00,0.55,4.47,0.00,1.46,194.40
2026-04-24T15:42:20.126,1777034540.126228,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,1.26,10.04,6.28,1.26,1051.56,1070.83,55.65,55.65,5.49,141.33,140.01,912.71,0.64,0.00,0.00,0.55,4.47,0.00,1.46,202.10
2026-04-24T15:42:20.226,1777034540.226161,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,1.12,10.04,6.69,1.12,1051.56,1070.83,40.56,40.56,5.49,117.89,116.78,842.53,0.64,0.00,0.00,0.55,4.47,0.00,1.46,163.56
2026-04-24T15:42:20.325,1777034540.325935,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,1.00,10.04,7.03,1.00,1051.56,1070.83,48.13,48.13,5.49,125.82,124.69,840.11,0.64,0.00,0.00,0.55,4.47,0.00,1.46,179.07
2026-04-24T15:42:20.426,1777034540.426813,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.91,10.03,7.29,0.91,1051.56,1070.83,43.43,43.43,5.49,142.06,140.93,840.11,0.64,0.00,0.00,0.55,4.47,0.00,1.46,190.60
2026-04-24T15:42:20.526,1777034540.526123,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,10.07,0.00,0.00,1051.56,1070.83,7.02,43.51,7.02,142.06,140.93,777.69,0.64,0.00,0.00,0.55,4.47,0.00,1.46,154.19
2026-04-24T15:42:20.626,1777034540.626092,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,0,"[{""cx"":86.8,""cy"":602.33,""w"":172.15,""h"":698.35,""x1"":0,""y1"":127,""x2"":86,""y2"":476,""conf"":0.8362,""depth_m"":null,""depth_valid"":false}]",0.8362,86.80,602.33,172.15,698.35,,0.00,10.04,5.02,0.00,1051.56,1070.83,75.29,75.29,7.02,129.74,127.68,836.57,0.64,0.00,0.00,0.55,4.47,0.00,1.46,210.15
2026-04-24T15:42:20.726,1777034540.726160,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,0,"[{""cx"":102.69,""cy"":488.76,""w"":203.29,""h"":923.83,""x1"":1,""y1"":13,""x2"":102,""y2"":475,""conf"":0.8379,""depth_m"":null,""depth_valid"":false}]",0.8379,102.69,488.76,203.29,923.83,,0.00,10.02,6.68,0.00,1051.56,1070.83,56.45,56.45,7.02,117.14,115.62,849.99,0.64,0.00,0.00,0.55,4.47,0.00,1.46,178.70
2026-04-24T15:42:20.828,1777034540.828350,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,0,"[{""cx"":112.38,""cy"":476.71,""w"":223.19,""h"":948.54,""x1"":0,""y1"":1,""x2"":112,""y2"":475,""conf"":0.8721,""depth_m"":null,""depth_valid"":false}]",0.8721,112.38,476.71,223.19,948.54,,0.00,9.96,7.47,0.00,1051.56,1070.83,42.90,42.90,7.02,132.91,131.43,892.70,0.64,0.00,0.00,0.55,4.47,0.00,1.46,180.93
2026-04-24T15:42:20.926,1777034540.926328,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,0,"[{""cx"":112.38,""cy"":476.71,""w"":223.19,""h"":948.54,""x1"":0,""y1"":1,""x2"":112,""y2"":475,""conf"":0.8721,""depth_m"":null,""depth_valid"":false}]",0.8721,112.38,476.71,223.19,948.54,,2.00,10.01,6.01,2.00,7.48,1084.13,4.24,28.97,4.24,132.91,131.43,892.70,0.79,0.31,0.06,0.27,1.20,0.00,0.10,139.14
2026-04-24T15:42:21.029,1777034541.029146,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,0,"[{""cx"":121.38,""cy"":478.36,""w"":241.45,""h"":948.17,""x1"":0,""y1"":2,""x2"":121,""y2"":476,""conf"":0.9074,""depth_m"":null,""depth_valid"":false}]",0.9074,121.38,478.36,241.45,948.17,,1.66,9.96,6.64,1.66,7.48,1084.13,22.11,22.11,4.24,183.76,182.40,912.40,0.79,0.31,0.06,0.27,1.20,0.00,0.10,207.86
2026-04-24T15:42:21.126,1777034541.126256,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,0,"[{""cx"":121.38,""cy"":478.36,""w"":241.45,""h"":948.17,""x1"":0,""y1"":2,""x2"":121,""y2"":476,""conf"":0.9074,""depth_m"":null,""depth_valid"":false}]",0.9074,121.38,478.36,241.45,948.17,,1.43,10.01,5.72,1.43,7.48,1084.13,32.86,32.86,4.24,183.76,182.40,912.40,0.79,0.31,0.06,0.27,1.20,0.00,0.10,218.61
2026-04-24T15:42:21.226,1777034541.226176,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,1,"[{""cx"":162.16,""cy"":474.32,""w"":323.43,""h"":941.12,""x1"":0,""y1"":2,""x2"":162,""y2"":472,""conf"":0.9288,""depth_m"":2.0974,""depth_valid"":true}]",0.9288,162.16,474.32,323.43,941.12,2.0974,1.25,10.01,6.25,1.25,7.48,1084.13,39.54,39.54,4.24,170.31,168.50,890.93,0.79,0.31,0.06,0.27,1.20,0.00,0.10,211.84
2026-04-24T15:42:21.326,1777034541.326978,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,1,"[{""cx"":162.16,""cy"":474.32,""w"":323.43,""h"":941.12,""x1"":0,""y1"":2,""x2"":162,""y2"":472,""conf"":0.9288,""depth_m"":2.0974,""depth_valid"":true}]",0.9288,162.16,474.32,323.43,941.12,2.0974,1.11,10.00,5.55,1.11,7.48,1084.13,38.97,38.97,4.24,170.31,168.50,890.93,0.79,0.31,0.06,0.27,1.20,0.00,0.10,211.27
2026-04-24T15:42:21.426,1777034541.426926,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,1,"[{""cx"":199.31,""cy"":474.64,""w"":398.07,""h"":942.79,""x1"":0,""y1"":2,""x2"":199,""y2"":473,""conf"":0.9287,""depth_m"":2.2327,""depth_valid"":true}]",0.9287,199.31,474.64,398.07,942.79,2.2327,1.00,10.00,6.00,1.00,7.48,1084.13,40.07,40.07,4.24,146.95,145.61,966.45,0.79,0.31,0.06,0.27,1.20,0.00,0.10,189.01
2026-04-24T15:42:21.529,1777034541.528994,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,1,"[{""cx"":210.02,""cy"":475.04,""w"":419.87,""h"":943.0,""x1"":0,""y1"":2,""x2"":210,""y2"":473,""conf"":0.9372,""depth_m"":2.2327,""depth_valid"":true}]",0.9372,210.02,475.04,419.87,943.00,2.2327,0.00,9.80,9.80,0.00,7.48,1084.13,28.53,28.53,4.24,180.70,179.30,789.11,0.79,0.31,0.06,0.27,1.20,0.00,0.10,211.22
2026-04-24T15:42:21.626,1777034541.626209,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,1,"[{""cx"":210.02,""cy"":475.04,""w"":419.87,""h"":943.0,""x1"":0,""y1"":2,""x2"":210,""y2"":473,""conf"":0.9372,""depth_m"":2.2327,""depth_valid"":true}]",0.9372,210.02,475.04,419.87,943.00,2.2327,0.00,10.03,5.02,0.00,7.48,1084.13,29.07,29.07,4.24,180.70,179.30,789.11,0.79,0.31,0.06,0.27,1.20,0.00,0.10,211.76
2026-04-24T15:42:21.726,1777034541.726693,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,1,"[{""cx"":231.94,""cy"":481.17,""w"":461.98,""h"":957.26,""x1"":0,""y1"":1,""x2"":231,""y2"":480,""conf"":0.9405,""depth_m"":2.2291,""depth_valid"":true}]",0.9405,231.94,481.17,461.98,957.26,2.2291,0.00,10.01,6.67,0.00,7.48,1084.13,28.82,28.82,4.24,174.29,172.77,844.63,0.79,0.31,0.06,0.27,1.20,0.00,0.10,205.10
2026-04-24T15:42:21.828,1777034541.828568,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,1,"[{""cx"":231.94,""cy"":481.17,""w"":461.98,""h"":957.26,""x1"":0,""y1"":1,""x2"":231,""y2"":480,""conf"":0.9405,""depth_m"":2.2291,""depth_valid"":true}]",0.9405,231.94,481.17,461.98,957.26,2.2291,0.00,9.96,4.98,0.00,7.48,1084.13,39.49,39.49,4.24,174.29,172.77,844.63,0.79,0.31,0.06,0.27,1.20,0.00,0.10,215.78
2026-04-24T15:42:21.926,1777034541.926111,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,1,"[{""cx"":257.28,""cy"":475.05,""w"":436.29,""h"":946.37,""x1"":20,""y1"":1,""x2"":238,""y2"":474,""conf"":0.9434,""depth_m"":2.2291,""depth_valid"":true}]",0.9434,257.28,475.05,436.29,946.37,2.2291,0.00,10.02,6.01,0.00,7.48,1084.13,14.52,14.52,4.24,142.71,141.23,909.29,0.79,0.31,0.06,0.27,1.20,0.00,0.10,159.22
2026-04-24T15:42:22.026,1777034542.026030,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,2,1,"[{""cx"":282.22,""cy"":479.49,""w"":399.82,""h"":955.22,""x1"":41,""y1"":1,""x2"":241,""y2"":479,""conf"":0.9423,""depth_m"":2.2219,""depth_valid"":true},{""cx"":606.67,""cy"":445.98,""w"":77.43,""h"":86.17,""x1"":284,""y1"":201,""x2"":323,""y2"":245,""conf"":0.5292,""depth_m"":null,""depth_valid"":false}]",0.9423,282.22,479.49,399.82,955.22,2.2219,0.00,10.01,6.68,0.00,7.48,1084.13,41.87,41.87,4.24,163.88,162.24,861.36,0.79,0.31,0.06,0.27,1.20,0.00,0.10,207.74
2026-04-24T15:42:22.126,1777034542.126165,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,2,1,"[{""cx"":282.22,""cy"":479.49,""w"":399.82,""h"":955.22,""x1"":41,""y1"":1,""x2"":241,""y2"":479,""conf"":0.9423,""depth_m"":2.2219,""depth_valid"":true},{""cx"":606.67,""cy"":445.98,""w"":77.43,""h"":86.17,""x1"":284,""y1"":201,""x2"":323,""y2"":245,""conf"":0.5292,""depth_m"":null,""depth_valid"":false}]",0.9423,282.22,479.49,399.82,955.22,2.2219,0.00,10.01,5.72,0.00,7.48,1084.13,31.96,31.96,4.24,163.88,162.24,861.36,0.79,0.31,0.06,0.27,1.20,0.00,0.10,197.83
2026-04-24T15:42:22.226,1777034542.226103,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,2,1,"[{""cx"":382.39,""cy"":479.88,""w"":355.75,""h"":957.13,""x1"":102,""y1"":1,""x2"":280,""y2"":479,""conf"":0.9438,""depth_m"":2.1765,""depth_valid"":true},{""cx"":606.94,""cy"":445.97,""w"":79.18,""h"":86.37,""x1"":284,""y1"":201,""x2"":323,""y2"":245,""conf"":0.6151,""depth_m"":null,""depth_valid"":false}]",0.9438,382.39,479.88,355.75,957.13,2.1765,0.00,10.01,6.26,0.00,7.48,1084.13,37.39,37.39,4.24,175.32,173.40,733.36,0.79,0.31,0.06,0.27,1.20,0.00,0.10,214.70
2026-04-24T15:42:22.326,1777034542.326075,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,1,"[{""cx"":465.09,""cy"":477.32,""w"":475.69,""h"":950.05,""x1"":114,""y1"":1,""x2"":351,""y2"":476,""conf"":0.9418,""depth_m"":2.0661,""depth_valid"":true}]",0.9418,465.09,477.32,475.69,950.05,2.0661,0.00,10.01,6.67,0.00,7.48,1084.13,69.17,69.17,4.24,98.96,97.11,809.02,0.79,0.31,0.06,0.27,1.20,0.00,0.10,170.12
2026-04-24T15:42:22.426,1777034542.426026,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,1,"[{""cx"":489.61,""cy"":479.13,""w"":492.22,""h"":953.56,""x1"":122,""y1"":1,""x2"":368,""y2"":478,""conf"":0.9367,""depth_m"":2.0661,""depth_valid"":true}]",0.9367,489.61,479.13,492.22,953.56,2.0661,0.00,10.01,7.01,0.00,7.48,1084.13,69.81,69.81,4.24,107.46,105.61,888.28,0.79,0.31,0.06,0.27,1.20,0.00,0.10,179.26
2026-04-24T15:42:22.526,1777034542.526587,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,1,"[{""cx"":489.61,""cy"":479.13,""w"":492.22,""h"":953.56,""x1"":122,""y1"":1,""x2"":368,""y2"":478,""conf"":0.9367,""depth_m"":2.0661,""depth_valid"":true}]",0.9367,489.61,479.13,492.22,953.56,2.0661,0.00,10.00,6.37,0.00,7.48,1084.13,52.51,52.51,4.24,107.46,105.61,888.28,0.79,0.31,0.06,0.27,1.20,0.00,0.10,161.96
2026-04-24T15:42:22.626,1777034542.626143,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6795,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.68 m | valid=0/0 | roi_mode=full,SAFE (z=1.68m),0,0,1,1,"[{""cx"":520.02,""cy"":478.68,""w"":527.73,""h"":953.19,""x1"":128,""y1"":1,""x2"":392,""y2"":478,""conf"":0.9362,""depth_m"":2.0599,""depth_valid"":true}]",0.9362,520.02,478.68,527.73,953.19,2.0599,0.00,10.04,10.04,0.00,7.48,1084.13,33.61,33.61,4.24,117.58,115.76,905.42,0.79,0.31,0.06,0.27,1.20,0.00,0.10,153.18
2026-04-24T15:42:22.725,1777034542.725929,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.9888,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=10222/125928 | roi_mode=full,SAFE (z=1.99m),0,1,1,1,"[{""cx"":542.24,""cy"":480.59,""w"":533.38,""h"":957.69,""x1"":138,""y1"":1,""x2"":404,""y2"":480,""conf"":0.938,""depth_m"":2.0599,""depth_valid"":true}]",0.9380,542.24,480.59,533.38,957.69,2.0599,5.02,10.03,10.03,5.02,1757.46,1140.13,51.57,51.57,5.92,165.25,163.36,842.81,12.73,0.79,1.08,10.72,4.21,0.00,2.16,233.75
2026-04-24T15:42:22.826,1777034542.826176,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.9888,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=10222/125928 | roi_mode=full,SAFE (z=1.99m),0,0,1,1,"[{""cx"":542.24,""cy"":480.59,""w"":533.38,""h"":957.69,""x1"":138,""y1"":1,""x2"":404,""y2"":480,""conf"":0.938,""depth_m"":2.0599,""depth_valid"":true}]",0.9380,542.24,480.59,533.38,957.69,2.0599,3.34,10.01,6.68,3.34,1757.46,1140.13,34.43,34.43,5.92,165.25,163.36,842.81,12.73,0.79,1.08,10.72,4.21,0.00,2.16,216.61
2026-04-24T15:42:22.926,1777034542.926393,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.9888,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=10222/125928 | roi_mode=full,SAFE (z=1.99m),0,0,2,1,"[{""cx"":578.94,""cy"":479.69,""w"":470.84,""h"":955.56,""x1"":172,""y1"":1,""x2"":407,""y2"":479,""conf"":0.9465,""depth_m"":2.0599,""depth_valid"":true},{""cx"":847.46,""cy"":447.86,""w"":86.5,""h"":112.33,""x1"":402,""y1"":196,""x2"":445,""y2"":252,""conf"":0.7196,""depth_m"":null,""depth_valid"":false}]",0.9465,578.94,479.69,470.84,955.56,2.0599,2.50,10.00,7.50,2.50,1757.46,1140.13,28.26,28.26,5.92,134.41,127.42,923.51,12.73,0.79,1.08,10.72,4.21,0.00,2.16,179.60
2026-04-24T15:42:23.026,1777034543.026191,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.9888,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=10222/125928 | roi_mode=full,SAFE (z=1.99m),0,0,2,1,"[{""cx"":601.82,""cy"":479.58,""w"":435.5,""h"":953.79,""x1"":192,""y1"":1,""x2"":410,""y2"":478,""conf"":0.9346,""depth_m"":2.0538,""depth_valid"":true},{""cx"":846.36,""cy"":447.7,""w"":87.72,""h"":111.0,""x1"":401,""y1"":196,""x2"":445,""y2"":252,""conf"":0.706,""depth_m"":null,""depth_valid"":false}]",0.9346,601.82,479.58,435.50,953.79,2.0538,2.00,10.01,8.01,2.00,1757.46,1140.13,36.83,36.83,5.92,138.08,136.07,1022.20,12.73,0.79,1.08,10.72,4.21,0.00,2.16,191.85
