wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,camera_intensity_ms,camera_disparity_ms,yolo_node_ms,yolo_infer_ms,yolo_queue_ms,depth_node_ms,depth_crop_ms,depth_distance_ms,depth_publish_ms,safety_node_ms,safety_eval_ms,safety_publish_ms,total_system_latency_ms
2026-04-27T14:51:18.251,1777290678.251563,exp_fast_headless,normal,headless_fast,,,1.1818,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=2429/5405 | roi_mode=torso,WARNING (z=1.17m),1,0,1,0,"[{""cx"":237.33,""cy"":473.14,""w"":474.25,""h"":944.62,""x1"":0,""y1"":0,""x2"":79,""y2"":158,""conf"":0.9194,""depth_m"":null,""depth_valid"":false}]",0.9194,237.33,473.14,474.25,944.62,,19.64,19.64,3.27,6.55,4.72,145.67,0.25,38.08,0.25,,,,0.62,0.09,0.31,0.16,0.06,0.00,0.00,0.93
2026-04-27T14:51:18.291,1777290678.291029,exp_fast_headless,normal,headless_fast,,,1.1818,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=2429/5405 | roi_mode=torso,WARNING (z=1.17m),1,0,1,0,"[{""cx"":237.33,""cy"":473.14,""w"":474.25,""h"":944.62,""x1"":0,""y1"":0,""x2"":79,""y2"":158,""conf"":0.9194,""depth_m"":null,""depth_valid"":false}]",0.9194,237.33,473.14,474.25,944.62,,18.45,19.99,3.07,6.15,4.72,145.67,44.09,44.09,0.25,,,,0.62,0.09,0.31,0.16,0.06,0.00,0.00,44.77
2026-04-27T14:51:18.339,1777290678.339878,exp_fast_headless,normal,headless_fast,,,1.2008,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.20 m | valid=2398/5405 | roi_mode=torso,WARNING (z=1.22m),1,1,1,0,"[{""cx"":237.33,""cy"":473.14,""w"":474.25,""h"":944.62,""x1"":0,""y1"":0,""x2"":79,""y2"":158,""conf"":0.9194,""depth_m"":null,""depth_valid"":false}]",0.9194,237.33,473.14,474.25,944.62,,20.02,20.02,2.86,7.15,5.31,317.01,0.30,24.85,0.30,,,,1.28,0.15,0.73,0.30,0.06,0.00,0.00,1.65
2026-04-27T14:51:18.390,1777290678.390187,exp_fast_headless,normal,headless_fast,,,1.2146,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=1623/5405 | roi_mode=torso,WARNING (z=1.22m),1,0,1,0,"[{""cx"":236.38,""cy"":476.82,""w"":472.76,""h"":947.43,""x1"":0,""y1"":1,""x2"":79,""y2"":158,""conf"":0.9331,""depth_m"":null,""depth_valid"":false}]",0.9331,236.38,476.82,472.76,947.43,,20.01,20.01,4.00,6.67,5.31,317.01,0.48,38.20,0.48,,,,2.99,0.11,0.51,2.30,0.08,0.00,0.00,3.55
2026-04-27T14:51:18.440,1777290678.440563,exp_fast_headless,normal,headless_fast,,,1.2148,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=2173/5405 | roi_mode=torso,WARNING (z=1.21m),1,1,1,0,"[{""cx"":236.38,""cy"":476.82,""w"":472.76,""h"":947.43,""x1"":0,""y1"":1,""x2"":79,""y2"":158,""conf"":0.9331,""depth_m"":null,""depth_valid"":false}]",0.9331,236.38,476.82,472.76,947.43,,20.00,20.00,3.75,7.50,5.46,177.00,33.48,33.48,0.83,,,,1.18,0.14,0.66,0.26,0.16,0.00,0.08,34.82
2026-04-27T14:51:18.495,1777290678.495711,exp_fast_headless,normal,headless_fast,,,1.2547,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.25 m | valid=992/5405 | roi_mode=torso,WARNING (z=1.21m),1,0,1,0,"[{""cx"":236.38,""cy"":476.82,""w"":472.76,""h"":947.43,""x1"":0,""y1"":1,""x2"":79,""y2"":158,""conf"":0.9331,""depth_m"":null,""depth_valid"":false}]",0.9331,236.38,476.82,472.76,947.43,,19.88,19.88,3.51,7.02,5.46,177.00,0.56,33.48,0.56,,,,0.86,0.10,0.46,0.22,0.05,0.00,0.00,1.47
2026-04-27T14:51:18.540,1777290678.540160,exp_fast_headless,normal,headless_fast,,,1.2738,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.27 m | valid=708/5405 | roi_mode=torso,WARNING (z=1.27m),1,1,1,0,"[{""cx"":236.38,""cy"":476.82,""w"":472.76,""h"":947.43,""x1"":0,""y1"":1,""x2"":79,""y2"":158,""conf"":0.9331,""depth_m"":null,""depth_valid"":false}]",0.9331,236.38,476.82,472.76,947.43,,20.01,20.01,3.33,7.78,21.00,282.94,1.95,43.45,1.95,,,,0.85,0.14,0.38,0.25,0.14,0.00,0.08,2.95
2026-04-27T14:51:18.590,1777290678.590421,exp_fast_headless,normal,headless_fast,,,1.2038,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.20 m | valid=2036/5405 | roi_mode=torso,WARNING (z=1.27m),1,0,1,0,"[{""cx"":246.08,""cy"":477.28,""w"":492.16,""h"":950.42,""x1"":0,""y1"":0,""x2"":82,""y2"":159,""conf"":0.9282,""depth_m"":null,""depth_valid"":false}]",0.9282,246.08,477.28,492.16,950.42,,20.00,20.00,4.21,7.37,21.00,282.94,15.88,15.88,1.60,,,,0.81,0.11,0.42,0.19,0.06,0.00,0.00,16.74
2026-04-27T14:51:18.640,1777290678.640095,exp_fast_headless,normal,headless_fast,,,1.1996,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.20 m | valid=2322/5800 | roi_mode=torso,WARNING (z=1.20m),1,1,1,0,"[{""cx"":246.08,""cy"":477.28,""w"":492.16,""h"":950.42,""x1"":0,""y1"":0,""x2"":82,""y2"":159,""conf"":0.9282,""depth_m"":null,""depth_valid"":false}]",0.9282,246.08,477.28,492.16,950.42,,20.01,20.01,4.00,8.00,23.11,205.63,0.66,35.20,0.66,,,,0.87,0.11,0.46,0.22,0.16,0.00,0.10,1.70
2026-04-27T14:51:18.690,1777290678.690940,exp_fast_headless,normal,headless_fast,,,1.2251,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.23 m | valid=1544/5800 | roi_mode=torso,WARNING (z=1.20m),1,0,1,0,"[{""cx"":246.08,""cy"":477.28,""w"":492.16,""h"":950.42,""x1"":0,""y1"":0,""x2"":82,""y2"":159,""conf"":0.9282,""depth_m"":null,""depth_valid"":false}]",0.9282,246.08,477.28,492.16,950.42,,20.94,19.99,3.81,7.62,23.11,205.63,0.50,22.75,0.50,,,,1.56,0.16,0.60,0.72,0.06,0.00,0.00,2.12
2026-04-27T14:51:18.739,1777290678.739840,exp_fast_headless,normal,headless_fast,,,1.2102,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=2418/5800 | roi_mode=torso,WARNING (z=1.21m),1,1,1,0,"[{""cx"":252.81,""cy"":479.19,""w"":505.62,""h"":953.73,""x1"":0,""y1"":0,""x2"":85,""y2"":159,""conf"":0.9322,""depth_m"":null,""depth_valid"":false}]",0.9322,252.81,479.19,505.62,953.73,,20.45,20.45,20.45,20.45,54.48,309.38,0.46,41.26,0.46,,,,1.13,0.15,0.61,0.22,0.14,0.00,0.08,1.72
2026-04-27T14:51:18.791,1777290678.790977,exp_fast_headless,normal,headless_fast,,,1.2102,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=2418/5800 | roi_mode=torso,WARNING (z=1.21m),1,0,1,0,"[{""cx"":252.81,""cy"":479.19,""w"":505.62,""h"":953.73,""x1"":0,""y1"":0,""x2"":85,""y2"":159,""conf"":0.9322,""depth_m"":null,""depth_valid"":false}]",0.9322,252.81,479.19,505.62,953.73,,10.00,19.99,10.00,10.00,54.48,309.38,38.12,38.12,0.46,,,,1.13,0.15,0.61,0.22,0.14,0.00,0.08,39.38
2026-04-27T14:51:18.840,1777290678.840113,exp_fast_headless,normal,headless_fast,,,1.2269,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.23 m | valid=1275/5916 | roi_mode=torso,WARNING (z=1.21m),1,0,1,0,"[{""cx"":252.81,""cy"":479.19,""w"":505.62,""h"":953.73,""x1"":0,""y1"":0,""x2"":85,""y2"":159,""conf"":0.9322,""depth_m"":null,""depth_valid"":false}]",0.9322,252.81,479.19,505.62,953.73,,13.41,20.11,6.70,6.70,54.48,309.38,0.39,37.70,0.39,,,,4.09,0.11,0.43,3.43,0.06,0.00,0.00,4.54
2026-04-27T14:51:18.890,1777290678.889995,exp_fast_headless,normal,headless_fast,,,1.2269,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.23 m | valid=1275/5916 | roi_mode=torso,WARNING (z=1.21m),1,0,1,0,"[{""cx"":252.81,""cy"":479.19,""w"":505.62,""h"":953.73,""x1"":0,""y1"":0,""x2"":85,""y2"":159,""conf"":0.9322,""depth_m"":null,""depth_valid"":false}]",0.9322,252.81,479.19,505.62,953.73,,10.05,20.10,5.02,5.02,54.48,309.38,36.42,36.42,0.39,,,,4.09,0.11,0.43,3.43,0.06,0.00,0.00,40.57
2026-04-27T14:51:18.940,1777290678.940340,exp_fast_headless,normal,headless_fast,,,1.1908,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.19 m | valid=2117/5916 | roi_mode=torso,WARNING (z=1.19m),1,1,1,0,"[{""cx"":256.86,""cy"":479.05,""w"":513.71,""h"":954.17,""x1"":0,""y1"":0,""x2"":86,""y2"":159,""conf"":0.9305,""depth_m"":null,""depth_valid"":false}]",0.9305,256.86,479.05,513.71,954.17,,12.03,20.05,8.02,8.02,112.13,332.97,37.59,37.59,0.58,,,,1.06,0.12,0.50,0.35,1.15,0.00,0.11,39.80
2026-04-27T14:51:18.995,1777290678.994974,exp_fast_headless,normal,headless_fast,,,1.1888,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.19 m | valid=2758/6032 | roi_mode=torso,WARNING (z=1.19m),1,0,1,0,"[{""cx"":256.86,""cy"":479.05,""w"":513.71,""h"":954.17,""x1"":0,""y1"":0,""x2"":86,""y2"":159,""conf"":0.9305,""depth_m"":null,""depth_valid"":false}]",0.9305,256.86,479.05,513.71,954.17,,16.45,19.74,6.58,6.58,112.13,332.97,0.80,34.99,0.80,,,,2.06,0.26,1.08,0.52,0.11,0.01,0.00,2.97
2026-04-27T14:51:19.045,1777290679.045136,exp_fast_headless,normal,headless_fast,,,1.1888,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.19 m | valid=2758/6032 | roi_mode=torso,WARNING (z=1.19m),1,0,1,0,"[{""cx"":256.86,""cy"":479.05,""w"":513.71,""h"":954.17,""x1"":0,""y1"":0,""x2"":86,""y2"":159,""conf"":0.9305,""depth_m"":null,""depth_valid"":false}]",0.9305,256.86,479.05,513.71,954.17,,14.12,19.76,5.65,5.65,112.13,332.97,0.80,34.99,0.80,,,,2.06,0.26,1.08,0.52,0.11,0.01,0.00,2.97
2026-04-27T14:51:19.089,1777290679.089816,exp_fast_headless,normal,headless_fast,,,1.2148,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=1861/6032 | roi_mode=torso,WARNING (z=1.21m),1,1,1,0,"[{""cx"":258.48,""cy"":479.09,""w"":516.96,""h"":954.38,""x1"":0,""y1"":0,""x2"":86,""y2"":159,""conf"":0.93,""depth_m"":null,""depth_valid"":false}]",0.9300,258.48,479.09,516.96,954.38,,15.04,20.06,7.52,7.52,66.77,296.32,31.80,31.80,0.38,,,,0.83,0.10,0.41,0.23,0.17,0.00,0.08,32.79
2026-04-27T14:51:19.141,1777290679.141590,exp_fast_headless,normal,headless_fast,,,1.2149,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=1672/6032 | roi_mode=torso,WARNING (z=1.21m),1,0,1,0,"[{""cx"":258.48,""cy"":479.09,""w"":516.96,""h"":954.38,""x1"":0,""y1"":0,""x2"":86,""y2"":159,""conf"":0.93,""depth_m"":null,""depth_valid"":false}]",0.9300,258.48,479.09,516.96,954.38,,15.53,19.97,6.66,6.66,66.77,296.32,0.82,38.15,0.82,,,,0.84,0.09,0.38,0.29,0.06,0.00,0.00,1.71
2026-04-27T14:51:19.194,1777290679.194844,exp_fast_headless,normal,headless_fast,,,1.2174,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.22 m | valid=1804/6032 | roi_mode=torso,WARNING (z=1.22m),1,1,1,0,"[{""cx"":258.48,""cy"":479.09,""w"":516.96,""h"":954.38,""x1"":0,""y1"":0,""x2"":86,""y2"":159,""conf"":0.93,""depth_m"":null,""depth_valid"":false}]",0.9300,258.48,479.09,516.96,954.38,,15.88,19.85,5.95,7.94,51.45,239.74,0.56,36.72,0.56,,,,3.27,0.18,0.95,1.92,1.12,0.00,1.05,4.95
2026-04-27T14:51:19.244,1777290679.244651,exp_fast_headless,normal,headless_fast,,,1.1817,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=2720/6032 | roi_mode=torso,WARNING (z=1.22m),1,0,1,0,"[{""cx"":258.48,""cy"":479.09,""w"":516.96,""h"":954.38,""x1"":0,""y1"":0,""x2"":86,""y2"":159,""conf"":0.93,""depth_m"":null,""depth_valid"":false}]",0.9300,258.48,479.09,516.96,954.38,,16.25,19.87,5.42,7.22,51.45,239.74,45.23,45.23,0.56,,,,1.62,0.11,0.44,0.97,0.12,0.01,0.00,46.97
2026-04-27T14:51:19.293,1777290679.293093,exp_fast_headless,normal,headless_fast,,,1.2238,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.22 m | valid=1405/6032 | roi_mode=torso,WARNING (z=1.22m),1,0,1,0,"[{""cx"":258.85,""cy"":480.01,""w"":517.71,""h"":956.35,""x1"":0,""y1"":0,""x2"":87,""y2"":160,""conf"":0.9285,""depth_m"":null,""depth_valid"":false}]",0.9285,258.85,480.01,517.71,956.35,,16.61,19.93,6.64,6.64,51.45,239.74,0.66,45.23,0.66,,,,1.15,0.14,0.61,0.30,0.07,0.00,0.00,1.88
2026-04-27T14:51:19.339,1777290679.339967,exp_fast_headless,normal,headless_fast,,,1.2129,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=2031/6084 | roi_mode=torso,WARNING (z=1.21m),1,1,1,0,"[{""cx"":258.85,""cy"":480.01,""w"":517.71,""h"":956.35,""x1"":0,""y1"":0,""x2"":87,""y2"":160,""conf"":0.9285,""depth_m"":null,""depth_valid"":false}]",0.9285,258.85,480.01,517.71,956.35,,16.95,20.03,6.16,7.70,14.22,205.18,30.77,30.77,3.22,,,,1.30,0.11,0.43,0.67,0.26,0.00,0.19,32.33
2026-04-27T14:51:19.395,1777290679.395099,exp_fast_headless,normal,headless_fast,,,1.2327,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=2031/6084 | roi_mode=torso,WARNING (z=1.21m),1,0,1,0,"[{""cx"":258.85,""cy"":480.01,""w"":517.71,""h"":956.35,""x1"":0,""y1"":0,""x2"":87,""y2"":160,""conf"":0.9285,""depth_m"":null,""depth_valid"":false}]",0.9285,258.85,480.01,517.71,956.35,,17.04,19.88,5.68,7.10,14.22,205.18,0.50,33.58,0.50,,,,1.30,0.11,0.43,0.67,0.26,0.00,0.19,2.06
2026-04-27T14:51:19.440,1777290679.440669,exp_fast_headless,normal,headless_fast,,,1.2138,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=1746/6084 | roi_mode=torso,WARNING (z=1.21m),1,0,1,0,"[{""cx"":258.32,""cy"":480.14,""w"":516.65,""h"":956.46,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9299,""depth_m"":null,""depth_valid"":false}]",0.9299,258.32,480.14,516.65,956.46,,17.34,20.01,6.67,8.00,74.98,343.92,1.08,34.30,1.08,,,,1.41,0.14,0.53,0.64,0.17,0.00,0.10,2.66
2026-04-27T14:51:19.492,1777290679.492638,exp_fast_headless,normal,headless_fast,,,1.1978,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.20 m | valid=1697/6084 | roi_mode=torso,WARNING (z=1.21m),1,0,1,0,"[{""cx"":258.32,""cy"":480.14,""w"":516.65,""h"":956.46,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9299,""depth_m"":null,""depth_valid"":false}]",0.9299,258.32,480.14,516.65,956.46,,17.46,19.96,6.24,7.48,74.98,343.92,39.80,39.80,0.40,,,,0.88,0.10,0.39,0.32,0.07,0.00,0.00,40.75
2026-04-27T14:51:19.540,1777290679.540899,exp_fast_headless,normal,headless_fast,,,1.2231,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.22 m | valid=1448/6084 | roi_mode=torso,WARNING (z=1.22m),1,1,1,0,"[{""cx"":258.32,""cy"":480.14,""w"":516.65,""h"":956.46,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9299,""depth_m"":null,""depth_valid"":false}]",0.9299,258.32,480.14,516.65,956.46,,17.65,20.00,5.88,8.24,5.29,275.86,0.27,39.62,0.27,,,,0.77,0.10,0.41,0.19,0.17,0.00,0.09,1.21
2026-04-27T14:51:19.589,1777290679.589940,exp_fast_headless,normal,headless_fast,,,1.2231,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.22 m | valid=1448/6084 | roi_mode=torso,WARNING (z=1.22m),1,0,1,0,"[{""cx"":258.32,""cy"":480.14,""w"":516.65,""h"":956.46,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9299,""depth_m"":null,""depth_valid"":false}]",0.9299,258.32,480.14,516.65,956.46,,16.69,20.02,5.56,7.79,5.29,275.86,42.67,42.67,0.27,,,,0.77,0.10,0.41,0.19,0.17,0.00,0.09,43.61
2026-04-27T14:51:19.639,1777290679.639918,exp_fast_headless,normal,headless_fast,,,1.2086,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=1930/6084 | roi_mode=torso,WARNING (z=1.22m),1,0,1,0,"[{""cx"":257.95,""cy"":480.57,""w"":515.9,""h"":957.53,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9234,""depth_m"":null,""depth_valid"":false}]",0.9234,257.95,480.57,515.90,957.53,,16.86,20.02,6.32,7.38,5.29,275.86,0.34,41.88,0.34,,,,1.08,0.13,0.59,0.27,0.08,0.00,0.00,1.50
2026-04-27T14:51:19.690,1777290679.690059,exp_fast_headless,normal,headless_fast,,,1.2057,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=1764/6084 | roi_mode=torso,WARNING (z=1.21m),1,1,1,0,"[{""cx"":257.95,""cy"":480.57,""w"":515.9,""h"":957.53,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9234,""depth_m"":null,""depth_valid"":false}]",0.9234,257.95,480.57,515.90,957.53,,17.02,20.02,6.01,8.01,12.88,205.84,0.51,40.91,0.51,,,,0.90,0.13,0.49,0.21,0.16,0.00,0.10,1.58
2026-04-27T14:51:19.740,1777290679.740136,exp_fast_headless,normal,headless_fast,,,1.2057,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=1764/6084 | roi_mode=torso,WARNING (z=1.21m),1,0,1,0,"[{""cx"":257.95,""cy"":480.57,""w"":515.9,""h"":957.53,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9234,""depth_m"":null,""depth_valid"":false}]",0.9234,257.95,480.57,515.90,957.53,,16.20,20.02,5.72,7.62,12.88,205.84,0.40,40.96,0.40,,,,0.90,0.13,0.49,0.21,0.16,0.00,0.10,1.47
2026-04-27T14:51:19.789,1777290679.789849,exp_fast_headless,normal,headless_fast,,,1.2627,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.26 m | valid=908/6084 | roi_mode=torso,WARNING (z=1.26m),1,1,1,0,"[{""cx"":257.95,""cy"":480.57,""w"":515.9,""h"":957.53,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9234,""depth_m"":null,""depth_valid"":false}]",0.9234,257.95,480.57,515.90,957.53,,40.23,20.11,0.00,20.11,4.32,311.75,0.33,37.31,0.33,,,,0.58,0.08,0.29,0.15,0.18,0.00,0.12,1.09
2026-04-27T14:51:19.839,1777290679.839901,exp_fast_headless,normal,headless_fast,,,1.2627,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.26 m | valid=908/6084 | roi_mode=torso,WARNING (z=1.26m),1,0,1,0,"[{""cx"":257.95,""cy"":480.57,""w"":515.9,""h"":957.53,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9234,""depth_m"":null,""depth_valid"":false}]",0.9234,257.95,480.57,515.90,957.53,,20.05,20.05,0.00,10.02,4.32,311.75,41.92,41.92,0.33,,,,0.58,0.08,0.29,0.15,0.18,0.00,0.12,42.68
2026-04-27T14:51:19.890,1777290679.889979,exp_fast_headless,normal,headless_fast,,,1.2083,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=1959/6084 | roi_mode=torso,WARNING (z=1.26m),1,0,1,0,"[{""cx"":257.95,""cy"":480.57,""w"":515.9,""h"":957.53,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9234,""depth_m"":null,""depth_valid"":false}]",0.9234,257.95,480.57,515.90,957.53,,20.02,20.02,0.00,6.67,4.32,311.75,0.49,44.30,0.49,,,,0.97,0.09,0.37,0.44,0.06,0.00,0.00,1.52
2026-04-27T14:51:19.940,1777290679.940243,exp_fast_headless,normal,headless_fast,,,1.2083,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=1959/6084 | roi_mode=torso,WARNING (z=1.26m),1,0,1,0,"[{""cx"":257.95,""cy"":480.57,""w"":515.9,""h"":957.53,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9234,""depth_m"":null,""depth_valid"":false}]",0.9234,257.95,480.57,515.90,957.53,,14.99,19.99,0.00,5.00,4.32,311.75,42.92,42.92,0.49,,,,0.97,0.09,0.37,0.44,0.06,0.00,0.00,43.94
2026-04-27T14:51:20.002,1777290680.002037,exp_fast_headless,normal,headless_fast,,,1.2083,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.21 m | valid=0/0 | roi_mode=torso,WARNING (z=1.21m),1,1,1,0,"[{""cx"":257.49,""cy"":479.74,""w"":514.98,""h"":955.96,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9257,""depth_m"":null,""depth_valid"":false}]",0.9257,257.49,479.74,514.98,955.96,,15.27,19.09,3.82,7.64,24.76,167.81,30.77,30.77,3.40,,,,0.43,0.00,0.00,0.32,1.81,0.00,0.60,33.02
2026-04-27T14:51:20.039,1777290680.039830,exp_fast_headless,normal,headless_fast,,,1.1863,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.19 m | valid=2929/6084 | roi_mode=torso,SAFE (z=1.19m),0,1,1,0,"[{""cx"":257.49,""cy"":479.74,""w"":514.98,""h"":955.96,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9257,""depth_m"":null,""depth_valid"":false}]",0.9257,257.49,479.74,514.98,955.96,,16.68,20.02,3.34,10.01,38.03,221.51,40.96,40.96,0.54,,,,4.23,0.15,0.61,3.37,0.19,0.00,0.11,45.38
2026-04-27T14:51:20.094,1777290680.093996,exp_fast_headless,normal,headless_fast,,,1.2169,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.22 m | valid=1845/6084 | roi_mode=torso,WARNING (z=1.22m),1,1,1,0,"[{""cx"":257.49,""cy"":479.74,""w"":514.98,""h"":955.96,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9257,""depth_m"":null,""depth_valid"":false}]",0.9257,257.49,479.74,514.98,955.96,,16.96,19.78,2.83,11.30,15.33,282.08,0.36,34.37,0.36,,,,4.23,0.15,0.61,3.37,0.23,0.00,0.11,4.82
2026-04-27T14:51:20.141,1777290680.141567,exp_fast_headless,normal,headless_fast,,,1.2169,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.22 m | valid=1845/6084 | roi_mode=torso,WARNING (z=1.22m),1,0,1,0,"[{""cx"":257.49,""cy"":479.74,""w"":514.98,""h"":955.96,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9257,""depth_m"":null,""depth_valid"":false}]",0.9257,257.49,479.74,514.98,955.96,,14.95,19.93,2.49,9.96,15.33,282.08,0.36,34.37,0.36,,,,3.10,0.11,0.42,2.48,0.23,0.00,0.13,3.69
2026-04-27T14:51:20.190,1777290680.189997,exp_fast_headless,normal,headless_fast,,,1.2710,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.27 m | valid=610/6084 | roi_mode=torso,WARNING (z=1.22m),1,0,1,0,"[{""cx"":257.59,""cy"":480.42,""w"":515.19,""h"":957.01,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9257,""depth_m"":null,""depth_valid"":false}]",0.9257,257.59,480.42,515.19,957.01,,17.78,20.01,4.45,8.89,15.33,282.08,0.66,26.90,0.66,,,,7.84,0.17,0.74,6.82,0.17,0.01,0.00,8.67
2026-04-27T14:51:20.239,1777290680.239959,exp_fast_headless,normal,headless_fast,,,1.2148,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=1782/6084 | roi_mode=torso,WARNING (z=1.21m),1,1,1,0,"[{""cx"":257.59,""cy"":480.42,""w"":515.19,""h"":957.01,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9257,""depth_m"":null,""depth_valid"":false}]",0.9257,257.59,480.42,515.19,957.01,,18.01,20.01,4.00,10.00,7.32,237.94,0.47,41.59,0.47,,,,4.29,0.14,1.13,2.90,0.22,0.00,0.14,4.99
2026-04-27T14:51:20.290,1777290680.290896,exp_fast_headless,normal,headless_fast,,,1.2092,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=1736/6084 | roi_mode=torso,WARNING (z=1.21m),1,0,1,0,"[{""cx"":257.32,""cy"":480.19,""w"":514.65,""h"":956.6,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9278,""depth_m"":null,""depth_valid"":false}]",0.9278,257.32,480.19,514.65,956.60,,18.16,19.97,5.45,9.08,7.32,237.94,28.47,28.47,2.23,,,,0.93,0.13,0.45,0.26,0.17,0.00,0.00,29.56
2026-04-27T14:51:20.341,1777290680.341740,exp_fast_headless,normal,headless_fast,,,1.1836,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=2345/6084 | roi_mode=torso,WARNING (z=1.21m),1,0,1,0,"[{""cx"":257.32,""cy"":480.19,""w"":514.65,""h"":956.6,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9278,""depth_m"":null,""depth_valid"":false}]",0.9278,257.32,480.19,514.65,956.60,,18.28,19.95,4.99,8.31,7.32,237.94,0.82,32.50,0.82,,,,0.92,0.13,0.49,0.21,0.06,0.00,0.00,1.80
2026-04-27T14:51:20.392,1777290680.392184,exp_fast_headless,normal,headless_fast,,,1.2112,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.21 m | valid=1705/6084 | roi_mode=torso,WARNING (z=1.21m),1,0,1,0,"[{""cx"":257.32,""cy"":480.19,""w"":514.65,""h"":956.6,""x1"":0,""y1"":0,""x2"":86,""y2"":160,""conf"":0.9278,""depth_m"":null,""depth_valid"":false}]",0.9278,257.32,480.19,514.65,956.60,,18.40,19.94,4.60,9.20,34.84,219.57,45.38,45.38,0.82,,,,2.30,0.21,1.40,0.55,0.23,0.00,0.16,47.91
